Entity,Code,Date,pop
Afghanistan,AFG,2019-12-31,0
Afghanistan,AFG,2020-01-01,0
Afghanistan,AFG,2020-01-02,0
Afghanistan,AFG,2020-01-03,0
Afghanistan,AFG,2020-01-04,0
Afghanistan,AFG,2020-01-05,0
Afghanistan,AFG,2020-01-06,0
Afghanistan,AFG,2020-01-07,0
Afghanistan,AFG,2020-01-08,0
Afghanistan,AFG,2020-01-09,0
Afghanistan,AFG,2020-01-10,0
Afghanistan,AFG,2020-01-11,0
Afghanistan,AFG,2020-01-12,0
Afghanistan,AFG,2020-01-13,0
Afghanistan,AFG,2020-01-14,0
Afghanistan,AFG,2020-01-15,0
Afghanistan,AFG,2020-01-16,0
Afghanistan,AFG,2020-01-17,0
Afghanistan,AFG,2020-01-18,0
Afghanistan,AFG,2020-01-19,0
Afghanistan,AFG,2020-01-20,0
Afghanistan,AFG,2020-01-21,0
Afghanistan,AFG,2020-01-22,0
Afghanistan,AFG,2020-01-23,0
Afghanistan,AFG,2020-01-24,0
Afghanistan,AFG,2020-01-25,0
Afghanistan,AFG,2020-01-26,0
Afghanistan,AFG,2020-01-27,0
Afghanistan,AFG,2020-01-28,0
Afghanistan,AFG,2020-01-29,0
Afghanistan,AFG,2020-01-30,0
Afghanistan,AFG,2020-01-31,0
Afghanistan,AFG,2020-02-01,0
Afghanistan,AFG,2020-02-02,0
Afghanistan,AFG,2020-02-03,0
Afghanistan,AFG,2020-02-04,0
Afghanistan,AFG,2020-02-05,0
Afghanistan,AFG,2020-02-06,0
Afghanistan,AFG,2020-02-07,0
Afghanistan,AFG,2020-02-08,0
Afghanistan,AFG,2020-02-09,0
Afghanistan,AFG,2020-02-10,0
Afghanistan,AFG,2020-02-11,0
Afghanistan,AFG,2020-02-12,0
Afghanistan,AFG,2020-02-13,0
Afghanistan,AFG,2020-02-14,0
Afghanistan,AFG,2020-02-15,0
Afghanistan,AFG,2020-02-16,0
Afghanistan,AFG,2020-02-17,0
Afghanistan,AFG,2020-02-18,0
Afghanistan,AFG,2020-02-19,0
Afghanistan,AFG,2020-02-20,0
Afghanistan,AFG,2020-02-21,0
Afghanistan,AFG,2020-02-22,0
Afghanistan,AFG,2020-02-23,0
Afghanistan,AFG,2020-02-24,0
Afghanistan,AFG,2020-02-25,1
Afghanistan,AFG,2020-02-26,1
Afghanistan,AFG,2020-02-27,1
Afghanistan,AFG,2020-02-28,1
Afghanistan,AFG,2020-02-29,1
Afghanistan,AFG,2020-03-01,1
Afghanistan,AFG,2020-03-02,1
Afghanistan,AFG,2020-03-08,4
Afghanistan,AFG,2020-03-11,7
Afghanistan,AFG,2020-03-15,10
Afghanistan,AFG,2020-03-16,16
Afghanistan,AFG,2020-03-17,21
Afghanistan,AFG,2020-03-18,22
Afghanistan,AFG,2020-03-19,22
Afghanistan,AFG,2020-03-20,22
Afghanistan,AFG,2020-03-21,24
Afghanistan,AFG,2020-03-22,24
Afghanistan,AFG,2020-03-23,34
Afghanistan,AFG,2020-03-24,40
Afghanistan,AFG,2020-03-25,42
Afghanistan,AFG,2020-03-26,75
Afghanistan,AFG,2020-03-27,75
Afghanistan,AFG,2020-03-28,91
Afghanistan,AFG,2020-03-29,106
Afghanistan,AFG,2020-03-30,114
Afghanistan,AFG,2020-03-31,141
Afghanistan,AFG,2020-04-01,166
Afghanistan,AFG,2020-04-02,192
Afghanistan,AFG,2020-04-03,235
Afghanistan,AFG,2020-04-04,235
Afghanistan,AFG,2020-04-05,270
Afghanistan,AFG,2020-04-06,299
Afghanistan,AFG,2020-04-07,337
Afghanistan,AFG,2020-04-08,367
Afghanistan,AFG,2020-04-09,423
Afghanistan,AFG,2020-04-10,484
Afghanistan,AFG,2020-04-11,521
Afghanistan,AFG,2020-04-12,555
Afghanistan,AFG,2020-04-13,607
Afghanistan,AFG,2020-04-14,665
Afghanistan,AFG,2020-04-15,714
Afghanistan,AFG,2020-04-16,784
Afghanistan,AFG,2020-04-17,794
Afghanistan,AFG,2020-04-18,845
Afghanistan,AFG,2020-04-19,908
Afghanistan,AFG,2020-04-20,996
Afghanistan,AFG,2020-04-21,1031
Afghanistan,AFG,2020-04-22,1092
Afghanistan,AFG,2020-04-23,1176
Afghanistan,AFG,2020-04-24,1281
Afghanistan,AFG,2020-04-25,1351
Afghanistan,AFG,2020-04-26,1463
Afghanistan,AFG,2020-04-27,1531
Afghanistan,AFG,2020-04-28,1703
Afghanistan,AFG,2020-04-29,1827
Afghanistan,AFG,2020-04-30,1949
Afghanistan,AFG,2020-05-01,2171
Afghanistan,AFG,2020-05-02,2335
Afghanistan,AFG,2020-05-03,2469
Afghanistan,AFG,2020-05-04,2704
Afghanistan,AFG,2020-05-05,2894
Afghanistan,AFG,2020-05-06,3224
Afghanistan,AFG,2020-05-07,3392
Afghanistan,AFG,2020-05-08,3563
Afghanistan,AFG,2020-05-09,3778
Afghanistan,AFG,2020-05-10,4033
Afghanistan,AFG,2020-05-11,4402
Afghanistan,AFG,2020-05-12,4687
Afghanistan,AFG,2020-05-13,4967
Afghanistan,AFG,2020-05-14,5226
Afghanistan,AFG,2020-05-15,5339
Afghanistan,AFG,2020-05-16,6402
Afghanistan,AFG,2020-05-17,6402
Afghanistan,AFG,2020-05-18,6664
Afghanistan,AFG,2020-05-19,7072
Afghanistan,AFG,2020-05-20,7653
Afghanistan,AFG,2020-05-21,8145
Afghanistan,AFG,2020-05-22,8676
Afghanistan,AFG,2020-05-23,9216
Afghanistan,AFG,2020-05-24,9998
Afghanistan,AFG,2020-05-25,10582
Afghanistan,AFG,2020-05-26,11173
Afghanistan,AFG,2020-05-27,11831
Afghanistan,AFG,2020-05-28,12456
Afghanistan,AFG,2020-05-29,13036
Afghanistan,AFG,2020-05-30,13659
Afghanistan,AFG,2020-05-31,14525
Afghanistan,AFG,2020-06-01,15205
Afghanistan,AFG,2020-06-02,15750
Afghanistan,AFG,2020-06-03,16509
Afghanistan,AFG,2020-06-04,17267
Afghanistan,AFG,2020-06-05,18054
Afghanistan,AFG,2020-06-06,18969
Albania,ALB,2020-03-09,2
Albania,ALB,2020-03-10,6
Albania,ALB,2020-03-11,10
Albania,ALB,2020-03-12,11
Albania,ALB,2020-03-13,23
Albania,ALB,2020-03-14,33
Albania,ALB,2020-03-15,38
Albania,ALB,2020-03-16,42
Albania,ALB,2020-03-17,51
Albania,ALB,2020-03-18,55
Albania,ALB,2020-03-19,59
Albania,ALB,2020-03-20,70
Albania,ALB,2020-03-21,70
Albania,ALB,2020-03-22,76
Albania,ALB,2020-03-23,89
Albania,ALB,2020-03-24,100
Albania,ALB,2020-03-25,123
Albania,ALB,2020-03-26,146
Albania,ALB,2020-03-27,174
Albania,ALB,2020-03-28,186
Albania,ALB,2020-03-29,197
Albania,ALB,2020-03-30,212
Albania,ALB,2020-03-31,223
Albania,ALB,2020-04-01,243
Albania,ALB,2020-04-02,259
Albania,ALB,2020-04-03,277
Albania,ALB,2020-04-04,304
Albania,ALB,2020-04-05,333
Albania,ALB,2020-04-06,361
Albania,ALB,2020-04-07,377
Albania,ALB,2020-04-08,383
Albania,ALB,2020-04-09,400
Albania,ALB,2020-04-10,409
Albania,ALB,2020-04-11,416
Albania,ALB,2020-04-12,433
Albania,ALB,2020-04-13,446
Albania,ALB,2020-04-14,467
Albania,ALB,2020-04-15,475
Albania,ALB,2020-04-16,494
Albania,ALB,2020-04-17,518
Albania,ALB,2020-04-18,539
Albania,ALB,2020-04-19,548
Albania,ALB,2020-04-20,562
Albania,ALB,2020-04-21,584
Albania,ALB,2020-04-22,609
Albania,ALB,2020-04-23,634
Albania,ALB,2020-04-24,663
Albania,ALB,2020-04-25,678
Albania,ALB,2020-04-26,712
Albania,ALB,2020-04-27,726
Albania,ALB,2020-04-28,736
Albania,ALB,2020-04-29,750
Albania,ALB,2020-04-30,766
Albania,ALB,2020-05-01,773
Albania,ALB,2020-05-02,782
Albania,ALB,2020-05-03,789
Albania,ALB,2020-05-04,795
Albania,ALB,2020-05-05,803
Albania,ALB,2020-05-06,820
Albania,ALB,2020-05-07,832
Albania,ALB,2020-05-08,842
Albania,ALB,2020-05-09,850
Albania,ALB,2020-05-10,856
Albania,ALB,2020-05-11,868
Albania,ALB,2020-05-12,872
Albania,ALB,2020-05-13,876
Albania,ALB,2020-05-14,880
Albania,ALB,2020-05-15,898
Albania,ALB,2020-05-16,916
Albania,ALB,2020-05-17,933
Albania,ALB,2020-05-18,946
Albania,ALB,2020-05-19,948
Albania,ALB,2020-05-20,949
Albania,ALB,2020-05-21,964
Albania,ALB,2020-05-22,969
Albania,ALB,2020-05-23,981
Albania,ALB,2020-05-24,989
Albania,ALB,2020-05-25,998
Albania,ALB,2020-05-26,1004
Albania,ALB,2020-05-27,1029
Albania,ALB,2020-05-28,1050
Albania,ALB,2020-05-29,1076
Albania,ALB,2020-05-30,1099
Albania,ALB,2020-05-31,1122
Albania,ALB,2020-06-01,1137
Albania,ALB,2020-06-02,1143
Albania,ALB,2020-06-03,1164
Albania,ALB,2020-06-04,1184
Albania,ALB,2020-06-05,1197
Albania,ALB,2020-06-06,1212
Algeria,DZA,2019-12-31,0
Algeria,DZA,2020-01-01,0
Algeria,DZA,2020-01-02,0
Algeria,DZA,2020-01-03,0
Algeria,DZA,2020-01-04,0
Algeria,DZA,2020-01-05,0
Algeria,DZA,2020-01-06,0
Algeria,DZA,2020-01-07,0
Algeria,DZA,2020-01-08,0
Algeria,DZA,2020-01-09,0
Algeria,DZA,2020-01-10,0
Algeria,DZA,2020-01-11,0
Algeria,DZA,2020-01-12,0
Algeria,DZA,2020-01-13,0
Algeria,DZA,2020-01-14,0
Algeria,DZA,2020-01-15,0
Algeria,DZA,2020-01-16,0
Algeria,DZA,2020-01-17,0
Algeria,DZA,2020-01-18,0
Algeria,DZA,2020-01-19,0
Algeria,DZA,2020-01-20,0
Algeria,DZA,2020-01-21,0
Algeria,DZA,2020-01-22,0
Algeria,DZA,2020-01-23,0
Algeria,DZA,2020-01-24,0
Algeria,DZA,2020-01-25,0
Algeria,DZA,2020-01-26,0
Algeria,DZA,2020-01-27,0
Algeria,DZA,2020-01-28,0
Algeria,DZA,2020-01-29,0
Algeria,DZA,2020-01-30,0
Algeria,DZA,2020-01-31,0
Algeria,DZA,2020-02-01,0
Algeria,DZA,2020-02-02,0
Algeria,DZA,2020-02-03,0
Algeria,DZA,2020-02-04,0
Algeria,DZA,2020-02-05,0
Algeria,DZA,2020-02-06,0
Algeria,DZA,2020-02-07,0
Algeria,DZA,2020-02-08,0
Algeria,DZA,2020-02-09,0
Algeria,DZA,2020-02-10,0
Algeria,DZA,2020-02-11,0
Algeria,DZA,2020-02-12,0
Algeria,DZA,2020-02-13,0
Algeria,DZA,2020-02-14,0
Algeria,DZA,2020-02-15,0
Algeria,DZA,2020-02-16,0
Algeria,DZA,2020-02-17,0
Algeria,DZA,2020-02-18,0
Algeria,DZA,2020-02-19,0
Algeria,DZA,2020-02-20,0
Algeria,DZA,2020-02-21,0
Algeria,DZA,2020-02-22,0
Algeria,DZA,2020-02-23,0
Algeria,DZA,2020-02-24,0
Algeria,DZA,2020-02-25,0
Algeria,DZA,2020-02-26,1
Algeria,DZA,2020-02-27,1
Algeria,DZA,2020-02-28,1
Algeria,DZA,2020-02-29,1
Algeria,DZA,2020-03-01,3
Algeria,DZA,2020-03-02,3
Algeria,DZA,2020-03-04,5
Algeria,DZA,2020-03-05,12
Algeria,DZA,2020-03-06,17
Algeria,DZA,2020-03-09,20
Algeria,DZA,2020-03-12,20
Algeria,DZA,2020-03-13,25
Algeria,DZA,2020-03-14,26
Algeria,DZA,2020-03-15,37
Algeria,DZA,2020-03-16,48
Algeria,DZA,2020-03-17,58
Algeria,DZA,2020-03-18,60
Algeria,DZA,2020-03-19,72
Algeria,DZA,2020-03-20,90
Algeria,DZA,2020-03-21,102
Algeria,DZA,2020-03-22,139
Algeria,DZA,2020-03-23,201
Algeria,DZA,2020-03-24,230
Algeria,DZA,2020-03-25,264
Algeria,DZA,2020-03-26,302
Algeria,DZA,2020-03-27,367
Algeria,DZA,2020-03-28,409
Algeria,DZA,2020-03-29,454
Algeria,DZA,2020-03-30,511
Algeria,DZA,2020-03-31,584
Algeria,DZA,2020-04-01,716
Algeria,DZA,2020-04-02,847
Algeria,DZA,2020-04-03,986
Algeria,DZA,2020-04-04,1171
Algeria,DZA,2020-04-05,1251
Algeria,DZA,2020-04-06,1320
Algeria,DZA,2020-04-07,1423
Algeria,DZA,2020-04-08,1468
Algeria,DZA,2020-04-09,1572
Algeria,DZA,2020-04-10,1666
Algeria,DZA,2020-04-11,1761
Algeria,DZA,2020-04-12,1825
Algeria,DZA,2020-04-13,1914
Algeria,DZA,2020-04-14,1983
Algeria,DZA,2020-04-15,2070
Algeria,DZA,2020-04-16,2160
Algeria,DZA,2020-04-17,2268
Algeria,DZA,2020-04-18,2418
Algeria,DZA,2020-04-19,2535
Algeria,DZA,2020-04-20,2629
Algeria,DZA,2020-04-21,2718
Algeria,DZA,2020-04-22,2811
Algeria,DZA,2020-04-23,2910
Algeria,DZA,2020-04-24,3007
Algeria,DZA,2020-04-25,3127
Algeria,DZA,2020-04-26,3256
Algeria,DZA,2020-04-27,3382
Algeria,DZA,2020-04-28,3517
Algeria,DZA,2020-04-29,3649
Algeria,DZA,2020-04-30,3848
Algeria,DZA,2020-05-01,4006
Algeria,DZA,2020-05-02,4154
Algeria,DZA,2020-05-03,4295
Algeria,DZA,2020-05-04,4474
Algeria,DZA,2020-05-05,4648
Algeria,DZA,2020-05-06,4838
Algeria,DZA,2020-05-07,4997
Algeria,DZA,2020-05-08,5182
Algeria,DZA,2020-05-09,5369
Algeria,DZA,2020-05-10,5558
Algeria,DZA,2020-05-11,5723
Algeria,DZA,2020-05-12,5891
Algeria,DZA,2020-05-13,6067
Algeria,DZA,2020-05-14,6253
Algeria,DZA,2020-05-15,6442
Algeria,DZA,2020-05-16,6629
Algeria,DZA,2020-05-17,6821
Algeria,DZA,2020-05-18,7019
Algeria,DZA,2020-05-19,7201
Algeria,DZA,2020-05-20,7377
Algeria,DZA,2020-05-21,7542
Algeria,DZA,2020-05-22,7728
Algeria,DZA,2020-05-23,7918
Algeria,DZA,2020-05-24,8113
Algeria,DZA,2020-05-25,8306
Algeria,DZA,2020-05-26,8503
Algeria,DZA,2020-05-27,8697
Algeria,DZA,2020-05-28,8857
Algeria,DZA,2020-05-29,8997
Algeria,DZA,2020-05-30,9134
Algeria,DZA,2020-05-31,9267
Algeria,DZA,2020-06-01,9394
Algeria,DZA,2020-06-02,9513
Algeria,DZA,2020-06-03,9626
Algeria,DZA,2020-06-04,9626
Algeria,DZA,2020-06-05,9831
Algeria,DZA,2020-06-06,9935
Andorra,AND,2020-03-03,1
Andorra,AND,2020-03-14,2
Andorra,AND,2020-03-16,5
Andorra,AND,2020-03-17,14
Andorra,AND,2020-03-18,14
Andorra,AND,2020-03-19,53
Andorra,AND,2020-03-20,75
Andorra,AND,2020-03-21,75
Andorra,AND,2020-03-22,88
Andorra,AND,2020-03-23,113
Andorra,AND,2020-03-24,133
Andorra,AND,2020-03-25,164
Andorra,AND,2020-03-26,188
Andorra,AND,2020-03-27,224
Andorra,AND,2020-03-28,267
Andorra,AND,2020-03-29,308
Andorra,AND,2020-03-30,334
Andorra,AND,2020-03-31,370
Andorra,AND,2020-04-01,376
Andorra,AND,2020-04-02,390
Andorra,AND,2020-04-03,428
Andorra,AND,2020-04-04,439
Andorra,AND,2020-04-05,466
Andorra,AND,2020-04-06,501
Andorra,AND,2020-04-07,526
Andorra,AND,2020-04-08,545
Andorra,AND,2020-04-09,564
Andorra,AND,2020-04-10,583
Andorra,AND,2020-04-11,601
Andorra,AND,2020-04-12,622
Andorra,AND,2020-04-13,638
Andorra,AND,2020-04-14,646
Andorra,AND,2020-04-15,659
Andorra,AND,2020-04-16,673
Andorra,AND,2020-04-17,682
Andorra,AND,2020-04-18,696
Andorra,AND,2020-04-19,704
Andorra,AND,2020-04-20,713
Andorra,AND,2020-04-21,717
Andorra,AND,2020-04-22,717
Andorra,AND,2020-04-23,723
Andorra,AND,2020-04-24,724
Andorra,AND,2020-04-25,731
Andorra,AND,2020-04-26,733
Andorra,AND,2020-04-27,740
Andorra,AND,2020-04-28,743
Andorra,AND,2020-04-29,743
Andorra,AND,2020-04-30,743
Andorra,AND,2020-05-01,745
Andorra,AND,2020-05-02,746
Andorra,AND,2020-05-03,747
Andorra,AND,2020-05-04,748
Andorra,AND,2020-05-05,750
Andorra,AND,2020-05-06,751
Andorra,AND,2020-05-07,751
Andorra,AND,2020-05-08,752
Andorra,AND,2020-05-09,752
Andorra,AND,2020-05-10,754
Andorra,AND,2020-05-11,755
Andorra,AND,2020-05-12,756
Andorra,AND,2020-05-13,758
Andorra,AND,2020-05-14,760
Andorra,AND,2020-05-15,761
Andorra,AND,2020-05-16,761
Andorra,AND,2020-05-17,761
Andorra,AND,2020-05-18,761
Andorra,AND,2020-05-19,761
Andorra,AND,2020-05-20,761
Andorra,AND,2020-05-21,762
Andorra,AND,2020-05-22,762
Andorra,AND,2020-05-23,762
Andorra,AND,2020-05-24,762
Andorra,AND,2020-05-25,763
Andorra,AND,2020-05-26,763
Andorra,AND,2020-05-27,763
Andorra,AND,2020-05-28,763
Andorra,AND,2020-05-29,763
Andorra,AND,2020-05-30,764
Andorra,AND,2020-05-31,764
Andorra,AND,2020-06-01,764
Andorra,AND,2020-06-02,765
Andorra,AND,2020-06-03,844
Andorra,AND,2020-06-04,851
Andorra,AND,2020-06-05,852
Andorra,AND,2020-06-06,852
Angola,AGO,2020-03-22,2
Angola,AGO,2020-03-23,2
Angola,AGO,2020-03-24,2
Angola,AGO,2020-03-25,2
Angola,AGO,2020-03-26,2
Angola,AGO,2020-03-27,3
Angola,AGO,2020-03-28,4
Angola,AGO,2020-03-29,4
Angola,AGO,2020-03-30,7
Angola,AGO,2020-03-31,7
Angola,AGO,2020-04-01,7
Angola,AGO,2020-04-02,8
Angola,AGO,2020-04-03,8
Angola,AGO,2020-04-04,8
Angola,AGO,2020-04-05,10
Angola,AGO,2020-04-06,14
Angola,AGO,2020-04-07,16
Angola,AGO,2020-04-08,17
Angola,AGO,2020-04-09,19
Angola,AGO,2020-04-10,19
Angola,AGO,2020-04-11,19
Angola,AGO,2020-04-12,19
Angola,AGO,2020-04-13,19
Angola,AGO,2020-04-14,19
Angola,AGO,2020-04-15,19
Angola,AGO,2020-04-16,19
Angola,AGO,2020-04-17,19
Angola,AGO,2020-04-18,19
Angola,AGO,2020-04-19,24
Angola,AGO,2020-04-20,24
Angola,AGO,2020-04-21,24
Angola,AGO,2020-04-22,24
Angola,AGO,2020-04-23,24
Angola,AGO,2020-04-24,25
Angola,AGO,2020-04-25,25
Angola,AGO,2020-04-26,25
Angola,AGO,2020-04-27,26
Angola,AGO,2020-04-28,27
Angola,AGO,2020-04-29,27
Angola,AGO,2020-04-30,27
Angola,AGO,2020-05-01,27
Angola,AGO,2020-05-02,29
Angola,AGO,2020-05-03,35
Angola,AGO,2020-05-04,35
Angola,AGO,2020-05-05,35
Angola,AGO,2020-05-06,36
Angola,AGO,2020-05-07,36
Angola,AGO,2020-05-08,36
Angola,AGO,2020-05-09,43
Angola,AGO,2020-05-10,43
Angola,AGO,2020-05-11,45
Angola,AGO,2020-05-12,45
Angola,AGO,2020-05-13,45
Angola,AGO,2020-05-14,45
Angola,AGO,2020-05-15,48
Angola,AGO,2020-05-16,48
Angola,AGO,2020-05-17,48
Angola,AGO,2020-05-18,48
Angola,AGO,2020-05-19,48
Angola,AGO,2020-05-20,50
Angola,AGO,2020-05-21,52
Angola,AGO,2020-05-22,58
Angola,AGO,2020-05-23,60
Angola,AGO,2020-05-24,60
Angola,AGO,2020-05-25,69
Angola,AGO,2020-05-26,69
Angola,AGO,2020-05-27,71
Angola,AGO,2020-05-28,71
Angola,AGO,2020-05-29,73
Angola,AGO,2020-05-30,77
Angola,AGO,2020-05-31,84
Angola,AGO,2020-06-01,86
Angola,AGO,2020-06-02,86
Angola,AGO,2020-06-03,86
Angola,AGO,2020-06-04,86
Angola,AGO,2020-06-05,86
Angola,AGO,2020-06-06,86
Anguilla,AIA,2020-03-27,2
Anguilla,AIA,2020-03-28,2
Anguilla,AIA,2020-03-29,2
Anguilla,AIA,2020-03-30,2
Anguilla,AIA,2020-03-31,2
Anguilla,AIA,2020-04-01,2
Anguilla,AIA,2020-04-02,2
Anguilla,AIA,2020-04-03,3
Anguilla,AIA,2020-04-04,3
Anguilla,AIA,2020-04-05,3
Anguilla,AIA,2020-04-06,3
Anguilla,AIA,2020-04-07,3
Anguilla,AIA,2020-04-08,3
Anguilla,AIA,2020-04-09,3
Anguilla,AIA,2020-04-10,3
Anguilla,AIA,2020-04-11,3
Anguilla,AIA,2020-04-12,3
Anguilla,AIA,2020-04-13,3
Anguilla,AIA,2020-04-14,3
Anguilla,AIA,2020-04-15,3
Anguilla,AIA,2020-04-16,3
Anguilla,AIA,2020-04-17,3
Anguilla,AIA,2020-04-18,3
Anguilla,AIA,2020-04-19,3
Anguilla,AIA,2020-04-20,3
Anguilla,AIA,2020-04-21,3
Anguilla,AIA,2020-04-22,3
Anguilla,AIA,2020-04-23,3
Anguilla,AIA,2020-04-24,3
Anguilla,AIA,2020-04-25,3
Anguilla,AIA,2020-04-26,3
Anguilla,AIA,2020-04-27,3
Anguilla,AIA,2020-04-28,3
Anguilla,AIA,2020-04-29,3
Anguilla,AIA,2020-04-30,3
Anguilla,AIA,2020-05-01,3
Anguilla,AIA,2020-05-02,3
Anguilla,AIA,2020-05-03,3
Anguilla,AIA,2020-05-04,3
Anguilla,AIA,2020-05-05,3
Anguilla,AIA,2020-05-06,3
Anguilla,AIA,2020-05-07,3
Anguilla,AIA,2020-05-08,3
Anguilla,AIA,2020-05-09,3
Anguilla,AIA,2020-05-10,3
Anguilla,AIA,2020-05-11,3
Anguilla,AIA,2020-05-12,3
Anguilla,AIA,2020-05-13,3
Anguilla,AIA,2020-05-14,3
Anguilla,AIA,2020-05-15,3
Anguilla,AIA,2020-05-16,3
Anguilla,AIA,2020-05-17,3
Anguilla,AIA,2020-05-18,3
Anguilla,AIA,2020-05-19,3
Anguilla,AIA,2020-05-20,3
Anguilla,AIA,2020-05-21,3
Anguilla,AIA,2020-05-22,3
Anguilla,AIA,2020-05-23,3
Anguilla,AIA,2020-05-24,3
Anguilla,AIA,2020-05-25,3
Anguilla,AIA,2020-05-26,3
Anguilla,AIA,2020-05-27,3
Anguilla,AIA,2020-05-28,3
Anguilla,AIA,2020-05-29,3
Anguilla,AIA,2020-05-30,3
Anguilla,AIA,2020-05-31,3
Anguilla,AIA,2020-06-01,3
Anguilla,AIA,2020-06-02,3
Anguilla,AIA,2020-06-03,3
Anguilla,AIA,2020-06-04,3
Anguilla,AIA,2020-06-05,3
Anguilla,AIA,2020-06-06,3
Antigua and Barbuda,ATG,2020-03-15,1
Antigua and Barbuda,ATG,2020-03-21,1
Antigua and Barbuda,ATG,2020-03-22,1
Antigua and Barbuda,ATG,2020-03-23,1
Antigua and Barbuda,ATG,2020-03-24,1
Antigua and Barbuda,ATG,2020-03-25,3
Antigua and Barbuda,ATG,2020-03-26,3
Antigua and Barbuda,ATG,2020-03-27,7
Antigua and Barbuda,ATG,2020-03-28,7
Antigua and Barbuda,ATG,2020-03-29,7
Antigua and Barbuda,ATG,2020-03-30,7
Antigua and Barbuda,ATG,2020-03-31,7
Antigua and Barbuda,ATG,2020-04-01,7
Antigua and Barbuda,ATG,2020-04-02,7
Antigua and Barbuda,ATG,2020-04-03,9
Antigua and Barbuda,ATG,2020-04-04,15
Antigua and Barbuda,ATG,2020-04-05,15
Antigua and Barbuda,ATG,2020-04-06,15
Antigua and Barbuda,ATG,2020-04-07,15
Antigua and Barbuda,ATG,2020-04-08,15
Antigua and Barbuda,ATG,2020-04-09,15
Antigua and Barbuda,ATG,2020-04-10,19
Antigua and Barbuda,ATG,2020-04-11,21
Antigua and Barbuda,ATG,2020-04-12,21
Antigua and Barbuda,ATG,2020-04-13,21
Antigua and Barbuda,ATG,2020-04-14,23
Antigua and Barbuda,ATG,2020-04-15,23
Antigua and Barbuda,ATG,2020-04-16,23
Antigua and Barbuda,ATG,2020-04-17,23
Antigua and Barbuda,ATG,2020-04-18,23
Antigua and Barbuda,ATG,2020-04-19,23
Antigua and Barbuda,ATG,2020-04-20,23
Antigua and Barbuda,ATG,2020-04-21,23
Antigua and Barbuda,ATG,2020-04-22,24
Antigua and Barbuda,ATG,2020-04-23,24
Antigua and Barbuda,ATG,2020-04-24,24
Antigua and Barbuda,ATG,2020-04-25,24
Antigua and Barbuda,ATG,2020-04-26,24
Antigua and Barbuda,ATG,2020-04-27,24
Antigua and Barbuda,ATG,2020-04-28,24
Antigua and Barbuda,ATG,2020-04-29,24
Antigua and Barbuda,ATG,2020-04-30,24
Antigua and Barbuda,ATG,2020-05-01,24
Antigua and Barbuda,ATG,2020-05-02,25
Antigua and Barbuda,ATG,2020-05-03,25
Antigua and Barbuda,ATG,2020-05-04,25
Antigua and Barbuda,ATG,2020-05-05,25
Antigua and Barbuda,ATG,2020-05-06,25
Antigua and Barbuda,ATG,2020-05-07,25
Antigua and Barbuda,ATG,2020-05-08,25
Antigua and Barbuda,ATG,2020-05-09,25
Antigua and Barbuda,ATG,2020-05-10,25
Antigua and Barbuda,ATG,2020-05-11,25
Antigua and Barbuda,ATG,2020-05-12,25
Antigua and Barbuda,ATG,2020-05-13,25
Antigua and Barbuda,ATG,2020-05-14,25
Antigua and Barbuda,ATG,2020-05-15,25
Antigua and Barbuda,ATG,2020-05-16,25
Antigua and Barbuda,ATG,2020-05-17,25
Antigua and Barbuda,ATG,2020-05-18,25
Antigua and Barbuda,ATG,2020-05-19,25
Antigua and Barbuda,ATG,2020-05-20,25
Antigua and Barbuda,ATG,2020-05-21,25
Antigua and Barbuda,ATG,2020-05-22,25
Antigua and Barbuda,ATG,2020-05-23,25
Antigua and Barbuda,ATG,2020-05-24,25
Antigua and Barbuda,ATG,2020-05-25,25
Antigua and Barbuda,ATG,2020-05-26,25
Antigua and Barbuda,ATG,2020-05-27,25
Antigua and Barbuda,ATG,2020-05-28,25
Antigua and Barbuda,ATG,2020-05-29,25
Antigua and Barbuda,ATG,2020-05-30,25
Antigua and Barbuda,ATG,2020-05-31,25
Antigua and Barbuda,ATG,2020-06-01,25
Antigua and Barbuda,ATG,2020-06-02,25
Antigua and Barbuda,ATG,2020-06-03,25
Antigua and Barbuda,ATG,2020-06-04,26
Antigua and Barbuda,ATG,2020-06-05,26
Antigua and Barbuda,ATG,2020-06-06,26
Argentina,ARG,2020-03-04,1
Argentina,ARG,2020-03-06,2
Argentina,ARG,2020-03-07,8
Argentina,ARG,2020-03-08,9
Argentina,ARG,2020-03-09,12
Argentina,ARG,2020-03-11,19
Argentina,ARG,2020-03-13,31
Argentina,ARG,2020-03-14,34
Argentina,ARG,2020-03-15,45
Argentina,ARG,2020-03-16,56
Argentina,ARG,2020-03-17,65
Argentina,ARG,2020-03-18,79
Argentina,ARG,2020-03-19,97
Argentina,ARG,2020-03-20,128
Argentina,ARG,2020-03-21,158
Argentina,ARG,2020-03-22,225
Argentina,ARG,2020-03-23,266
Argentina,ARG,2020-03-24,301
Argentina,ARG,2020-03-25,387
Argentina,ARG,2020-03-26,502
Argentina,ARG,2020-03-27,589
Argentina,ARG,2020-03-28,690
Argentina,ARG,2020-03-29,745
Argentina,ARG,2020-03-30,820
Argentina,ARG,2020-03-31,966
Argentina,ARG,2020-04-01,966
Argentina,ARG,2020-04-02,1133
Argentina,ARG,2020-04-03,1133
Argentina,ARG,2020-04-04,1265
Argentina,ARG,2020-04-05,1451
Argentina,ARG,2020-04-06,1554
